File Number,Loan Account Number,Sub LAN,Case Filing Date,Forum (court),Case type,Case Number,Case Year,Petitioner,Respondent,CNR (district courts),Lawyer,Next Hearing Date,TransactionId,Status,Remarks
"=""FN38408127""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1405""","=""2024""","=""Damon Zieme""","=""Benjamin Wilderman""","=""CNR560766597555""","=""Wilbert Johnston""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN65387045""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1406""","=""2024""","=""Mr. Herman Hand""","=""Mr. Roy Walker""","=""CNR381663583303""","=""Nettie Keebler""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN57664311""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1407""","=""2024""","=""June Hartmann""","=""Johnathan Leuschke""","=""CNR331794944802""","=""Kay Powlowski""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN77673951""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1408""","=""2024""","=""Saul Treutel IV""","=""Guy Maggio""","=""CNR365494473965""","=""Emilio Beatty DDS""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN16331607""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1409""","=""2024""","=""Mario Halvorson""","=""Bonnie Reichert PhD""","=""CNR566144142257""","=""Evan Grimes""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN65193511""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1410""","=""2024""","=""Kenny McCullough-Harber""","=""Ms. Kerry Hintz""","=""CNR286570335579""","=""Naomi Kozey""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN73287941""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1411""","=""2024""","=""Jody Harvey V""","=""Mary Wunsch""","=""CNR411307227129""","=""Drew Cummerata""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN96905315""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1412""","=""2024""","=""Katie Mann""","=""Kelly Veum""","=""CNR409991640887""","=""Deanna Kuhn MD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN88188930""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1413""","=""2024""","=""Glenda King""","=""Bradford Upton""","=""CNR549690762248""","=""Dr. Juana Morissette""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN18815075""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1414""","=""2024""","=""Mr. Loren Mueller""","=""Melanie Crooks""","=""CNR558403098476""","=""Jean Koelpin-Ullrich""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN10140528""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1415""","=""2024""","=""Larry Hudson""","=""Sean Leffler""","=""CNR723725680244""","=""Percy Cremin IV""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN17985605""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1416""","=""2024""","=""Julia Schmeler""","=""Mrs. Alberta Ruecker-Collins MD""","=""CNR147546309932""","=""Essie McGlynn""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN64173879""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1417""","=""2024""","=""Brandy Ruecker""","=""Ms. Edna Bartoletti""","=""CNR374460718254""","=""Carlos Robel""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN68566815""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1418""","=""2024""","=""Marcos Daniel""","=""Craig Simonis""","=""CNR215613387469""","=""Mr. Russell Daugherty""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN97680358""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1419""","=""2024""","=""Jodi Deckow-Gislason""","=""Mr. Herman Berge V""","=""CNR568048394315""","=""Irvin Smitham""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN23648193""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1420""","=""2024""","=""Bert Sporer""","=""Miss Lorena Haley DVM""","=""CNR529116178096""","=""Charlene Dietrich""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN18714696""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1421""","=""2024""","=""Ruben Kihn""","=""Dwight Jacobi""","=""CNR356293279458""","=""Gregory Weber""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN70747545""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1422""","=""2024""","=""Charlie Yost""","=""Lynette Hermiston""","=""CNR764937424507""","=""Jacqueline Beier-Kuphal""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN49718690""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1423""","=""2024""","=""Isaac Hansen""","=""Gerard Graham""","=""CNR399399612278""","=""Mr. Nelson Block""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN41426167""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1424""","=""2024""","=""Miss Cecilia Schoen""","=""Mr. Cedric Armstrong""","=""CNR353545339632""","=""Antoinette Roberts I""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN53291115""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1425""","=""2024""","=""Mrs. Linda Kuhic""","=""Teri Pfannerstill""","=""CNR253358793956""","=""Dean Hahn""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN45371617""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1426""","=""2024""","=""Amos Wolff""","=""Donald Koch""","=""CNR816384450852""","=""Edwin Green""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN02715916""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1427""","=""2024""","=""Dr. Derrick Bode""","=""Jason Larson""","=""CNR109364479008""","=""Ira Graham""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN83932655""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1428""","=""2024""","=""Ervin Pagac""","=""Natalie Lebsack Sr.""","=""CNR098972341012""","=""Traci Parker""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN32109020""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1429""","=""2024""","=""Dale Steuber DVM""","=""Mr. Abraham Keebler""","=""CNR012339857295""","=""Conrad Haag""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN66359712""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1430""","=""2024""","=""Mr. Peter Erdman""","=""Sylvester Davis""","=""CNR814879727176""","=""Courtney White""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN73058806""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1431""","=""2024""","=""Timmy Bauch""","=""Jack Mann""","=""CNR033483869128""","=""Myra Mertz III""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN01324610""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1432""","=""2024""","=""Shawn Zemlak""","=""Jerald Marks""","=""CNR808833144060""","=""Peter Hickle""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN53657148""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1433""","=""2024""","=""Henrietta Bergstrom""","=""Mrs. Shelly Hilll""","=""CNR279945518892""","=""Marion Stoltenberg""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN61327851""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1434""","=""2024""","=""Bernadette Homenick""","=""Mr. Clint Homenick""","=""CNR457439889014""","=""David Mertz""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN81805027""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1435""","=""2024""","=""Nichole Boehm""","=""Ivan Denesik""","=""CNR175931774599""","=""Harry Quitzon""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN34706310""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1436""","=""2024""","=""Sherry Kovacek""","=""Frederick Roberts""","=""CNR421403273506""","=""Candace Klocko-Cummings III""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN63693637""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1437""","=""2024""","=""Chris Steuber""","=""Glenda Hermiston""","=""CNR193236650716""","=""Rosalie Wunsch""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN98395065""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1438""","=""2024""","=""Kay Dicki""","=""Amelia Hudson IV""","=""CNR583272183426""","=""Hannah Ebert""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN47592634""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1439""","=""2024""","=""Susan Abbott""","=""Shelly Okuneva-Grimes""","=""CNR770917045815""","=""Miss Ginger Mraz""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN31511347""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1440""","=""2024""","=""Cesar Reichert-Emard""","=""Ruby Grady""","=""CNR265583624235""","=""Mrs. Carla Friesen""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN52076339""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1441""","=""2024""","=""Camille Dare""","=""Angelina Bruen""","=""CNR719615384744""","=""Raquel Larkin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN74699758""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1442""","=""2024""","=""Lillian Sanford""","=""Peggy Stark-Koss""","=""CNR011469746861""","=""Geoffrey Torphy""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN70986060""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1443""","=""2024""","=""Jason McDermott""","=""Sonya Medhurst""","=""CNR425218202612""","=""Tracey Strosin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN30961807""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1444""","=""2024""","=""Bobbie Balistreri""","=""Beatrice Koss""","=""CNR692453902141""","=""Rebecca Johnston""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN45286111""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1445""","=""2024""","=""Johnnie Maggio""","=""Lyle Dach""","=""CNR931725885406""","=""Jana Lind""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN88474597""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1446""","=""2024""","=""Dr. Darrin Graham""","=""Melvin Heller""","=""CNR496595457595""","=""Melba Medhurst""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN02141689""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1447""","=""2024""","=""Della Wuckert""","=""Tara Hermiston""","=""CNR528446518560""","=""Darryl Prohaska III""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN76928304""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1448""","=""2024""","=""Amanda Conn""","=""Helen McDermott""","=""CNR421643480873""","=""Brendan Quigley""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN37648698""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1449""","=""2024""","=""Katie Nicolas""","=""Colleen Stark""","=""CNR806050836944""","=""Toni Gleason""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN60153415""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1450""","=""2024""","=""Dr. Herbert Cormier""","=""Bradford Cruickshank""","=""CNR602260749734""","=""Elena Cormier-Schneider""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN41184708""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1451""","=""2024""","=""Roy Lesch""","=""Silvia Stamm""","=""CNR608363702722""","=""Marion Rau""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN92160057""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1452""","=""2024""","=""Dr. Adam Gutmann""","=""Paula Bernhard""","=""CNR723772664784""","=""Earl Hermann""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN97697154""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1453""","=""2024""","=""Kimberly Bahringer""","=""Otis Rolfson II""","=""CNR146248863563""","=""Felicia Koelpin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN34837439""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1454""","=""2024""","=""Arlene Bradtke V""","=""Angie Feest""","=""CNR330912984566""","=""Ramona Ernser-Paucek""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN43427887""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1455""","=""2024""","=""Lois Kohler""","=""Winston Collins""","=""CNR869959455886""","=""Jo Hegmann""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN05939582""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1456""","=""2024""","=""Julius Schamberger""","=""Spencer Runolfsdottir""","=""CNR411995791238""","=""Leslie Block""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN92566764""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1457""","=""2024""","=""Isaac Jacobs PhD""","=""Sharon Ledner""","=""CNR620451745774""","=""Nadine Bernhard""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN91666912""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1458""","=""2024""","=""Joe Howe""","=""Jon Stracke""","=""CNR357392729290""","=""Kenneth Wilkinson""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN68378624""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1459""","=""2024""","=""Janis Gorczany""","=""Lonnie Pouros""","=""CNR127748948934""","=""Mathew Zemlak-Nitzsche""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN42721316""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1460""","=""2024""","=""Ivan Ondricka""","=""Oscar Botsford""","=""CNR402654254609""","=""Everett Kautzer""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN92049721""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1461""","=""2024""","=""Tammy Gutmann""","=""Josephine Marquardt""","=""CNR836059566958""","=""Moses Strosin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN54590901""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1462""","=""2024""","=""Mr. Angel Veum""","=""Darla Cassin III""","=""CNR983682795970""","=""Elsa Medhurst""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN32636407""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1463""","=""2024""","=""Desiree Kshlerin""","=""Brent Labadie""","=""CNR557503732447""","=""Stanley Little MD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN65436287""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1464""","=""2024""","=""Elsa West""","=""Diane Buckridge""","=""CNR573042495924""","=""Clara Ryan""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN69433507""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1465""","=""2024""","=""Jeanne McGlynn DDS""","=""Miss Meredith Boehm""","=""CNR871736922658""","=""Willie Watsica""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN46458093""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1466""","=""2024""","=""Dr. Simon Zieme""","=""Mario Crona""","=""CNR398761981336""","=""Janie Jacobi""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN97734497""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1467""","=""2024""","=""Marilyn Casper""","=""Frankie Stark""","=""CNR318781255133""","=""Mindy Block""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN26638246""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1468""","=""2024""","=""Perry Wilderman""","=""Earnest Schaefer""","=""CNR932805760052""","=""Mr. Norman Lesch""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN97007467""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1469""","=""2024""","=""Courtney Rau""","=""Alberta Wunsch""","=""CNR209906335665""","=""Eula Rempel""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN64555718""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1470""","=""2024""","=""Ruth Littel""","=""Bernadette Hirthe""","=""CNR088205059157""","=""Mr. Tracy Zulauf""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN36747353""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1471""","=""2024""","=""Pauline Ortiz""","=""Austin Crist""","=""CNR761093259444""","=""Frankie Armstrong""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN82113397""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1472""","=""2024""","=""Rosemary Okuneva""","=""Joe Morissette""","=""CNR426757242156""","=""Gregg Gutkowski""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN29518203""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1473""","=""2024""","=""Cecil Dickinson""","=""Corey Schoen""","=""CNR674643765742""","=""Maria Volkman""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN50865174""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1474""","=""2024""","=""Lloyd Lockman""","=""Merle Treutel""","=""CNR774697928382""","=""Gilberto Anderson MD""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN51796057""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1475""","=""2024""","=""Mr. Keith Waelchi""","=""Simon Nader""","=""CNR785993544569""","=""Dwayne Cruickshank""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN81999830""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1476""","=""2024""","=""Luke Nolan""","=""Terry Luettgen""","=""CNR347826632638""","=""Rodney MacGyver""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN52355013""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1477""","=""2024""","=""Raquel Kreiger""","=""Van O'Keefe""","=""CNR374249120171""","=""Martin Toy""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN07919039""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1478""","=""2024""","=""Darryl Smitham""","=""Margie Rolfson""","=""CNR927103222856""","=""Vicky Ferry""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN88591897""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1479""","=""2024""","=""Darnell Stanton""","=""Bennie Donnelly""","=""CNR784059410890""","=""Marc Osinski""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN11478454""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1480""","=""2024""","=""Meredith O'Conner""","=""Miss Candice Johnson""","=""CNR664279809503""","=""Jaime Pagac""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN64760267""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1481""","=""2024""","=""Neil Stiedemann""","=""Colin Watsica""","=""CNR279694392508""","=""Minnie Kshlerin""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN40404550""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1482""","=""2024""","=""Douglas Renner""","=""Kate Kiehn""","=""CNR000541072594""","=""Dr. Cody Gerlach IV""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN16059590""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1483""","=""2024""","=""Ms. Elsie Buckridge""","=""Vanessa Wilkinson""","=""CNR291972142085""","=""Beth Grady""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN56290243""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1484""","=""2024""","=""Mrs. Velma Hintz""","=""Ray Pfannerstill""","=""CNR426045905731""","=""Armando Langworth""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN46442171""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1485""","=""2024""","=""Merle Tillman""","=""Pearl Cummings""","=""CNR404947222654""","=""Aaron Boehm""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN76715536""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1486""","=""2024""","=""Mrs. Kay Parisian""","=""Kevin Schuppe""","=""CNR801785992626""","=""Dr. Bob Terry""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN17680912""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1487""","=""2024""","=""Louis Stroman""","=""Miss Susan Frami Jr.""","=""CNR221612841525""","=""Irving Osinski""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN50511731""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1488""","=""2024""","=""Ralph Will-Mraz""","=""Mrs. Luz Conn I""","=""CNR252443261859""","=""Abraham Ward II""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN24954289""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1489""","=""2024""","=""Ronnie Jast""","=""Dwayne Gottlieb""","=""CNR530600480006""","=""Salvatore Streich""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN36115046""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1490""","=""2024""","=""Lorena Satterfield""","=""Jorge Davis""","=""CNR944483383878""","=""Beatrice Schultz""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN19285079""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1491""","=""2024""","=""Mrs. Gertrude Spinka""","=""Allen Sporer""","=""CNR735065914823""","=""Tami Pollich""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN10361912""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1492""","=""2024""","=""Angel Weber""","=""Mrs. Jacqueline Wintheiser""","=""CNR527737305306""","=""Emanuel Mills""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN28583356""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1493""","=""2024""","=""Sammy Hartmann-Cassin""","=""Ernestine Mohr""","=""CNR493633095823""","=""Samuel Hand""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN92899773""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1494""","=""2024""","=""Victoria Wiza""","=""Iris O'Keefe""","=""CNR445424812788""","=""Donnie Erdman""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN28799218""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1495""","=""2024""","=""Neil Schamberger""","=""Ronnie Steuber""","=""CNR785766679898""","=""Natasha Schiller I""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN01378026""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1496""","=""2024""","=""Dawn Welch""","=""Tony Nikolaus""","=""CNR961078800741""","=""Leland Bailey""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN69839599""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1497""","=""2024""","=""Morris Batz""","=""Tonya Dickinson""","=""CNR130561334248""","=""Francisco Schoen""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN77873421""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1498""","=""2024""","=""Claire Spinka""","=""Stacy Hettinger""","=""CNR278234267095""","=""Paul Hamill""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN70173250""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1499""","=""2024""","=""Angie Douglas""","=""Kelli Lueilwitz""","=""CNR523801005670""","=""Hilda Fahey""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN44717569""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1500""","=""2024""","=""Henrietta Dietrich""","=""Casey Monahan""","=""CNR492666373832""","=""Winifred Hackett""","=""2028-12-31""","=""20260730205543611""",Success,
"=""FN67589400""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1501""","=""2024""","=""Todd Kilback""","=""Diana Cummings""","=""CNR072847949266""","=""James Effertz""","=""2028-12-31""","=""20260730205543611""",Success,
