File Number,Loan Account Number,Sub LAN,Case Filing Date,Forum (court),Case type,Case Number,Case Year,Petitioner,Respondent,CNR (district courts),Lawyer,Next Hearing Date,TransactionId,Status,Remarks
"=""FN96456306""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1407""","=""2024""","=""Mr. Jack Rath""","=""Erik Fisher""","=""CNR649300974039""","=""Michele Bartell""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN25660756""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1408""","=""2024""","=""Mandy McDermott""","=""Dr. Danny Gleichner-Schmidt""","=""CNR144921365824""","=""Pete Kuvalis""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN33731169""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1409""","=""2024""","=""Willie Swift""","=""Mr. Devin Keebler""","=""CNR928236330047""","=""Wilbur Funk""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN67949082""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1410""","=""2024""","=""Ralph Cartwright""","=""Eula Cummings""","=""CNR235229682652""","=""Belinda Batz""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN53528821""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1411""","=""2024""","=""Iris Beahan""","=""Mr. Sylvester Morar""","=""CNR151201655117""","=""Spencer Bauch""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN38561057""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1412""","=""2024""","=""Timothy Ruecker""","=""Tracy Kerluke""","=""CNR485514556746""","=""Shelly Paucek V""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN44020032""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1413""","=""2024""","=""Melinda Roob DDS""","=""Terrence Schulist""","=""CNR746487560971""","=""Karl Kuvalis""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN42404848""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1414""","=""2024""","=""Ms. Frances Anderson""","=""Bessie Bahringer V""","=""CNR679034741415""","=""Leon Gottlieb""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN16740696""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1415""","=""2024""","=""Lonnie Leannon""","=""Hattie Zboncak""","=""CNR871423681409""","=""Lynda Steuber II""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN43930473""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1416""","=""2024""","=""Lindsey Daniel""","=""Josh Prohaska""","=""CNR976005055574""","=""Sonia Jerde""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN16315783""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1417""","=""2024""","=""Carroll Emmerich""","=""Priscilla Halvorson""","=""CNR390296504679""","=""Dr. Ignacio Vandervort-Quigley""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN37518583""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1418""","=""2024""","=""Ana Hegmann""","=""Ramiro Schamberger""","=""CNR361604771159""","=""Eric Davis-Braun""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN23569404""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1419""","=""2024""","=""Amy Hermiston""","=""Bradley Simonis""","=""CNR351395014227""","=""Dixie Deckow""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN60001488""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1420""","=""2024""","=""Blake Fisher""","=""Antonia Pollich""","=""CNR269012999216""","=""Velma Kutch""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN10889568""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1421""","=""2024""","=""Marlene Weber""","=""Sophia Crist""","=""CNR121573751922""","=""Tommy Wisozk""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN29134610""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1422""","=""2024""","=""Doyle West""","=""Mrs. Lois Terry""","=""CNR377173640135""","=""Velma Schimmel""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN68151100""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1423""","=""2024""","=""Justin Bednar""","=""Toby Bayer""","=""CNR523137782647""","=""Susan Bechtelar III""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN77365810""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1424""","=""2024""","=""Domingo Gislason""","=""Johnnie Rippin""","=""CNR316643413213""","=""Joshua Ankunding""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN99221575""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1425""","=""2024""","=""Maureen Paucek""","=""Javier Quitzon""","=""CNR896775832436""","=""Bradford Herman""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95937238""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1426""","=""2024""","=""Armando Goldner""","=""Sheila Dooley""","=""CNR901739023485""","=""Gladys Willms""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN75991129""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1427""","=""2024""","=""Loretta Russel""","=""Gertrude Bergnaum""","=""CNR796818607451""","=""Monica Windler""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN56974909""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1428""","=""2024""","=""Theresa Cassin""","=""Verna Bernhard""","=""CNR646879018287""","=""Ronnie Corkery""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN49238378""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1429""","=""2024""","=""Miss Danielle Jast""","=""Tracey Lang""","=""CNR766998328666""","=""Victoria Brekke""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN63933395""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1430""","=""2024""","=""Mack McCullough""","=""Alfonso Graham DDS""","=""CNR567774086860""","=""Johnathan Rolfson""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN05515072""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1431""","=""2024""","=""Diana Gutkowski""","=""Mrs. Tiffany Bartoletti""","=""CNR490678518688""","=""Ms. Yolanda Dibbert""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN67723557""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1432""","=""2024""","=""Casey Torp""","=""Sam Gutkowski""","=""CNR414875577563""","=""Caroline Hermann MD""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN52405186""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1433""","=""2024""","=""Adam Brakus""","=""Johnnie Kuhic""","=""CNR987469669174""","=""Dr. Woodrow Marks""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN64348318""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1434""","=""2024""","=""Faith Ankunding""","=""Cecelia Ankunding""","=""CNR163040083085""","=""Irma Hilll""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN40346296""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1435""","=""2024""","=""Dr. Abel Heathcote""","=""Audrey Willms""","=""CNR967373605376""","=""Janis Hoppe""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN58118628""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1436""","=""2024""","=""Georgia Kunze""","=""Alton Nikolaus""","=""CNR114736995768""","=""Lynette Wiza""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN19427372""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1437""","=""2024""","=""Danielle Mayert""","=""Evelyn Wunsch""","=""CNR230216045672""","=""Gabriel Oberbrunner Sr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN07956215""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1438""","=""2024""","=""Larry Gislason""","=""Leland Kuphal""","=""CNR964942366734""","=""Nadine Ledner""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN52342122""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1439""","=""2024""","=""Michele Klein""","=""Silvia Conn II""","=""CNR337555604053""","=""Kerry Schowalter-Wilkinson""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN90565972""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1440""","=""2024""","=""Ted MacGyver""","=""Dr. Chad Dickens""","=""CNR491653637201""","=""Austin Parker""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN80812169""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1441""","=""2024""","=""Tommy Donnelly""","=""Gilberto Predovic""","=""CNR752361398266""","=""Denise Will""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN75118304""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1442""","=""2024""","=""Troy Schmitt""","=""Kerry Kertzmann""","=""CNR313166416795""","=""Rolando Wunsch""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN20051772""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1443""","=""2024""","=""Kathryn Gleason""","=""Joyce Hamill""","=""CNR823636116556""","=""Sarah Kirlin""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN90390997""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1444""","=""2024""","=""Frances Sanford""","=""Wanda Boehm-Ullrich""","=""CNR129043687382""","=""Dr. Steve Lind""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN60477578""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1445""","=""2024""","=""Julius Runolfsson""","=""Alvin Lowe""","=""CNR206017988058""","=""Mr. Lamar Keebler""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN05613601""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1446""","=""2024""","=""Lela Nader""","=""Ms. Sally Lang""","=""CNR080406449322""","=""Leah Greenholt""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN93591461""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1447""","=""2024""","=""Edmund Weber""","=""Renee Koelpin""","=""CNR120100820663""","=""Pete Ledner""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN53958711""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1448""","=""2024""","=""Theresa Upton""","=""Adam Bergstrom""","=""CNR875483371675""","=""Christine Hegmann""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN57261092""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1449""","=""2024""","=""Bridget Schulist""","=""Mrs. Elsa Rippin""","=""CNR462749882718""","=""Andres Oberbrunner""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95061749""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1450""","=""2024""","=""Vanessa Bosco""","=""Whitney Cummerata""","=""CNR924465924881""","=""Tyler Treutel""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN77831124""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1451""","=""2024""","=""Mr. Gregg Nitzsche""","=""Dr. Travis Wolff PhD""","=""CNR291486071333""","=""Homer Waelchi""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN48257923""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1452""","=""2024""","=""Sandy Conroy""","=""Dr. Homer Littel""","=""CNR913627771522""","=""Frankie Dicki Jr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN01264602""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1453""","=""2024""","=""Ian Sipes""","=""Meghan Blick""","=""CNR155420611829""","=""Marty Mills""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN20963405""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1454""","=""2024""","=""Alberto Cormier""","=""Hilda Green""","=""CNR898146248376""","=""Pat Walker""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN97557654""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1455""","=""2024""","=""Betsy Hand""","=""Rochelle Kirlin""","=""CNR620786192906""","=""Oliver Hagenes""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN94015329""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1456""","=""2024""","=""Rafael O'Hara-Mante""","=""Bridget Kshlerin""","=""CNR056447396533""","=""Allen Greenholt""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN15686829""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1457""","=""2024""","=""Dr. Cathy Adams-Bergnaum""","=""Patricia Leuschke""","=""CNR951763127044""","=""Pauline Beer""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN43563753""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1458""","=""2024""","=""Cecelia Kuphal""","=""Darnell Gulgowski""","=""CNR011216594706""","=""Irma Medhurst""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN77077056""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1459""","=""2024""","=""Herbert Johnston""","=""Ron Jaskolski""","=""CNR841102282284""","=""Adrienne Mann""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN09721923""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1460""","=""2024""","=""Judy Considine""","=""Kelley Parker""","=""CNR764725802289""","=""Kurt Turcotte""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN09778145""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1461""","=""2024""","=""Juana Will""","=""Kelli Beatty""","=""CNR954240065156""","=""Santos Heathcote""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN12242689""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1462""","=""2024""","=""Natalie Watsica""","=""Laurence Schroeder-Ziemann""","=""CNR686651870498""","=""Ron Kub""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN18667753""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1463""","=""2024""","=""Salvatore Pagac""","=""Beulah Bogan""","=""CNR130649413012""","=""Marcus Hayes""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN53852957""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1464""","=""2024""","=""Nicole Bahringer MD""","=""Leslie Pagac""","=""CNR232117710293""","=""Travis Murphy""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN25938297""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1465""","=""2024""","=""Margaret Buckridge""","=""Delbert Fay""","=""CNR122785350515""","=""Violet Murray""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN28670488""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1466""","=""2024""","=""Timmy Larson""","=""Moses Kozey""","=""CNR391850973180""","=""Daisy Lubowitz""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN62264195""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1467""","=""2024""","=""Wallace Altenwerth""","=""Sherry Weber""","=""CNR703030843671""","=""Tami Dooley-Lebsack""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95484470""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1468""","=""2024""","=""Nettie Pouros""","=""Brittany Swift""","=""CNR846010903648""","=""Margaret Becker""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN68872023""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1469""","=""2024""","=""Claude Grimes""","=""Dr. Marcus Wehner II""","=""CNR090449820959""","=""Anna Nicolas Sr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN14592970""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1470""","=""2024""","=""Shelia Hermann III""","=""Mr. Vernon White""","=""CNR133495703712""","=""Bradley Friesen""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95031512""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1471""","=""2024""","=""Dawn Swaniawski""","=""Jean Lubowitz""","=""CNR414626543869""","=""Michelle Koch""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN34845955""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1472""","=""2024""","=""Pauline Leannon""","=""Ramona Hermiston""","=""CNR999545364441""","=""Ervin Purdy""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN93024201""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1473""","=""2024""","=""Clinton Herman MD""","=""Debra Ebert""","=""CNR937223472594""","=""Dominic Murray-Emmerich""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN50605709""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1474""","=""2024""","=""Mae Schmidt II""","=""Garrett Rowe""","=""CNR788317806175""","=""Jermaine Towne Jr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN78269412""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1475""","=""2024""","=""Toby Brekke""","=""Camille Rohan-Ryan""","=""CNR559442779150""","=""Rogelio Deckow Sr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN51828617""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1476""","=""2024""","=""Orville Pfannerstill""","=""Rosie Koss MD""","=""CNR732189855515""","=""Marsha Schinner""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN75164649""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1477""","=""2024""","=""Ian Heaney""","=""Ms. Faye Bashirian""","=""CNR838888928703""","=""Phil Ledner""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN66272415""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1478""","=""2024""","=""Darla Walsh""","=""Roosevelt Wisoky""","=""CNR458304087370""","=""Gene DuBuque""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN44722005""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1479""","=""2024""","=""Brandi Herman""","=""Ms. Kristine Schmitt Jr.""","=""CNR310680044348""","=""Abel Wisozk""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN11568954""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1480""","=""2024""","=""Francis Hoeger""","=""Dr. Marcia Casper""","=""CNR232118302467""","=""Mr. Erik Smith""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN65128775""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1481""","=""2024""","=""Erma Hoppe""","=""Elias Towne""","=""CNR630506922176""","=""Lorenzo Boyle""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN14995206""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1482""","=""2024""","=""Wesley Murray""","=""Mr. Marco Hane""","=""CNR339963062376""","=""Preston Kris""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN27316867""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1483""","=""2024""","=""Raquel Parisian""","=""Alexis Mraz-Schmitt""","=""CNR043931036819""","=""Jeanette Hackett""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN43035056""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1484""","=""2024""","=""Freddie Runte""","=""Lela Kessler""","=""CNR627313930684""","=""Dave Russel Jr.""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN29134040""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1485""","=""2024""","=""Rufus Treutel""","=""Ana Hane""","=""CNR541362216395""","=""Irma Boehm""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN30828671""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1486""","=""2024""","=""Doug Crona-Pouros""","=""Leslie Nitzsche""","=""CNR577755043253""","=""Neil Schulist III""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN35182315""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1487""","=""2024""","=""Nicole McGlynn""","=""Lillie Hartmann""","=""CNR919884306402""","=""Franklin Kassulke""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN62303003""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1488""","=""2024""","=""Rosemarie Bernier""","=""Benjamin Friesen""","=""CNR497883964332""","=""Mrs. Stephanie Walter""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN97290028""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1489""","=""2024""","=""Regina Hoeger""","=""Deborah Sawayn-Torp II""","=""CNR441353551462""","=""Jeremiah Schuppe""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN90241765""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1490""","=""2024""","=""Anthony Jacobson""","=""Priscilla Oberbrunner""","=""CNR217939366673""","=""Victoria Macejkovic""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN87859372""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1491""","=""2024""","=""Marie Schiller""","=""Al Klocko""","=""CNR473054617303""","=""Nicholas Beier""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN41872549""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1492""","=""2024""","=""Daryl Keeling""","=""Christopher Feil""","=""CNR845562851425""","=""Jose McGlynn""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN10301944""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1493""","=""2024""","=""Sophie Gutkowski""","=""Debbie Wyman-Haley""","=""CNR666030567608""","=""Dr. Irvin Corkery""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN06803144""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1494""","=""2024""","=""Jackie Larkin-Fadel IV""","=""Karla Nader""","=""CNR813164906025""","=""Sandy Feeney""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN39563795""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1495""","=""2024""","=""Miguel Gutmann""","=""Carrie McDermott""","=""CNR835900865117""","=""Angela Balistreri-Baumbach""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN77305057""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1496""","=""2024""","=""Carl Smith""","=""Shelia Williamson""","=""CNR567338390471""","=""Saul Hodkiewicz""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN19127656""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1497""","=""2024""","=""Deborah Stokes""","=""Lionel D'Amore""","=""CNR790910892303""","=""Ben Aufderhar""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN95075004""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1498""","=""2024""","=""Patti Hilpert""","=""Alonzo Wilkinson""","=""CNR185560745465""","=""Laura Brekke IV""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN58775101""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1499""","=""2024""","=""Elbert Farrell""","=""Anita McKenzie-Sporer""","=""CNR459919828045""","=""Marion Adams""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN35879137""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1500""","=""2024""","=""Ted Swift""","=""Joan Herman""","=""CNR126802199682""","=""Miriam Hirthe""","=""2028-12-31""","=""20260730121343739""",Success,
"=""FN58606169""","=""68210000005802""",,"=""2024-05-10""","=""Civil Court""","=""Recovery""","=""CASE1501""","=""2024""","=""Vanessa Carter""","=""Jose Emard-Rippin""","=""CNR265944653130""","=""Kelly Marvin PhD""","=""2028-12-31""","=""20260730121343739""",Success,
